Courses by Dept w Enrlmt,3774,,,,,,,,,,
Acad Org,Current Status,Course ID,Subject,Catalog,Section,Term,Term2,Title,Tot Enrl,Component,Instructor
16300,Active,8726,MA,41,6,4159,Fall 2015,Co-Calculus Mathematics,42,LEC,"Hewa Gajamannage,Kelum Dineshanrathne"
16300,Active,8726,MA,41,7,4159,Fall 2015,Co-Calculus Mathematics,111,LEC,"Hewa Gajamannage,Kelum Dineshanrathne"
16300,Active,8726,MA,41,9,4149,Fall 2014,Co-Calculus Mathematics,58,LEC,"Hewa Gajamannage,Kelum Dineshanrathne"
16300,Active,8726,MA,41,9,4159,Fall 2015,Co-Calculus Mathematics,52,LEC,"Hewa Gajamannage,Kelum Dineshanrathne"
16300,Active,8743,MA,232,21,4179,Fall 2017,Elementary Differential Eq,28,DIS,"Hewke,Zachary Garrett"
16300,Active,8743,MA,232,24,4182,Spring 2018,Elementary Differential Eq,18,DIS,"Hewke,Zachary Garrett"
16300,Active,10506,MA,180,11,4172,Spring 2017,Intro College Mathematics,18,DIS,"Himes,Evan M"
16300,Active,10506,MA,180,12,4212,Spring 2021,Intro College Mathematics,11,DIS,"Hope,Auden"
16300,Active,10507,MA,181,11,4209,Fall 2020,Basic Calculus,12,DIS,"Hope,Auden"
16300,Active,10507,MA,181,12,4209,Fall 2020,Basic Calculus,10,DIS,"Hope,Auden"
16300,Active,11398,STAT,318,10,4172,Spring 2017,Biostatistics,13,LAB,"Hu,Chia Hsien"
16300,Active,8742,MA,231,11,4189,Fall 2018,Calculus III,25,DIS,"Hunter,Megan A"
16300,Active,8742,MA,231,12,4179,Fall 2017,Calculus III,27,DIS,"Hunter,Megan A"
16300,Active,8742,MA,231,12,4192,Spring 2019,Calculus III,26,DIS,"Hunter,Megan A"
16300,Active,8742,MA,231,21,4182,Spring 2018,Calculus III,25,DIS,"Hunter,Megan A"
16300,Active,8742,MA,231,14,4152,Spring 2015,Calculus III,27,DIS,"Hurd,Cassandra M."
16300,Active,8742,MA,231,18,4149,Fall 2014,Calculus III,28,DIS,"Hurd,Cassandra M."
16300,Active,10507,MA,181,12,4202,Spring 2020,Basic Calculus,29,DIS,"Isaksen,Kate E"
16300,Active,10507,MA,181,13,4192,Spring 2019,Basic Calculus,10,DIS,"Isaksen,Kate E"
16300,Active,10507,MA,181,22,4202,Spring 2020,Basic Calculus,30,DIS,"Isaksen,Kate E"
16300,Active,10507,MA,181,1,4219,Fall 2021,Basic Calculus,22,LEC,"Iyiola,Bose Mutiat"
16300,Active,10507,MA,181,1,4222,Spring 2022,Basic Calculus,0,LEC,"Iyiola,Bose Mutiat"
16300,Active,10507,MA,181,11,4219,Fall 2021,Basic Calculus,11,DIS,"Iyiola,Bose Mutiat"
16300,Active,10507,MA,181,11,4222,Spring 2022,Basic Calculus,0,DIS,"Iyiola,Bose Mutiat"
16300,Active,10507,MA,181,12,4219,Fall 2021,Basic Calculus,11,DIS,"Iyiola,Bose Mutiat"
16300,Active,10507,MA,181,12,4222,Spring 2022,Basic Calculus,0,DIS,"Iyiola,Bose Mutiat"
16300,Active,10507,MA,181,13,4222,Spring 2022,Basic Calculus,0,DIS,"Iyiola,Bose Mutiat"
16300,Active,10191,MA,239,1,4222,Spring 2022,Elementary Linear Algebra,0,LEC,"Iyiola,Olaniyi Samuel"
16300,Active,8747,STAT,282,1,4222,Spring 2022,General Statistics,0,LEC,"Iyiola,Olaniyi Samuel"
16300,Active,8844,MA,573,1,4219,Fall 2021,Matrix Theory and Computations,8,LEC,"Iyiola,Olaniyi Samuel"
16300,Active,8743,MA,232,11,4212,Spring 2021,Elementary Differential Eq,25,DIS,"Jacunski,Abigail Francis"
16300,Active,8743,MA,232,22,4212,Spring 2021,Elementary Differential Eq,25,DIS,"Jacunski,Abigail Francis"
16300,Active,8743,MA,232,33,4219,Fall 2021,Elementary Differential Eq,16,DIS,"Jacunski,Abigail Francis"
16300,Active,8743,MA,232,41,4219,Fall 2021,Elementary Differential Eq,18,DIS,"Jacunski,Abigail Francis"
16300,Active,8732,MA,131,11,4149,Fall 2014,Calculus I,24,DIS,"Jiang,Yazhen"
16300,Active,8732,MA,131,12,4149,Fall 2014,Calculus I,19,DIS,"Jiang,Yazhen"
16300,Active,8732,MA,131,13,4149,Fall 2014,Calculus I,22,DIS,"Jiang,Yazhen"
16300,Active,8732,MA,131,14,4149,Fall 2014,Calculus I,13,DIS,"Jiang,Yazhen"
16300,Active,8733,MA,132,51,4152,Spring 2015,Calculus II,23,DIS,"Jiang,Yazhen"
16300,Active,8733,MA,132,52,4152,Spring 2015,Calculus II,30,DIS,"Jiang,Yazhen"
16300,Active,8733,MA,132,53,4152,Spring 2015,Calculus II,27,DIS,"Jiang,Yazhen"
16300,Active,8732,MA,131,21,4159,Fall 2015,Calculus I,29,DIS,"Kakulawala Jayawardana Arachch,Veroni Nadeesha Ara"
16300,Active,8732,MA,131,22,4159,Fall 2015,Calculus I,29,DIS,"Kakulawala Jayawardana Arachch,Veroni Nadeesha Ara"
16300,Active,8732,MA,131,23,4159,Fall 2015,Calculus I,24,DIS,"Kakulawala Jayawardana Arachch,Veroni Nadeesha Ara"
16300,Active,8732,MA,131,24,4159,Fall 2015,Calculus I,26,DIS,"Kakulawala Jayawardana Arachch,Veroni Nadeesha Ara"
16300,Active,8762,MA,330,1,4202,Spring 2020,Adv Engineering Mathematics,63,LEC,"Kanaparthi,Mark Ashish"
16300,Active,8762,MA,330,1,4222,Spring 2022,Adv Engineering Mathematics,0,LEC,"Kanaparthi,Mark Ashish"
16300,Active,8762,MA,330,11,4202,Spring 2020,Adv Engineering Mathematics,64,DIS,"Kanaparthi,Mark Ashish"
16300,Active,8762,MA,330,11,4222,Spring 2022,Adv Engineering Mathematics,0,DIS,"Kanaparthi,Mark Ashish"
16300,Active,8762,MA,330,D1,4202,Spring 2020,Adv Engineering Mathematics,1,LEC,"Kanaparthi,Mark Ashish"
16300,Active,10149,MA,42,1,4159,Fall 2015,Co-Calculus II,48,DIS,"Kapper,Devin Patrick"
16300,Active,10149,MA,42,1,4162,Spring 2016,Co-Calculus II,29,DIS,"Kapper,Devin Patrick"
16300,Active,10149,MA,42,2,4162,Spring 2016,Co-Calculus II,30,DIS,"Kapper,Devin Patrick"
16300,Active,10149,MA,42,3,4162,Spring 2016,Co-Calculus II,28,DIS,"Kapper,Devin Patrick"
16300,Active,10149,MA,42,4,4162,Spring 2016,Co-Calculus II,30,DIS,"Kapper,Devin Patrick"
16300,Active,10149,MA,42,D1,4159,Fall 2015,Co-Calculus II,2,DIS,"Kapper,Devin Patrick"
16300,Active,10149,MA,42,D1,4162,Spring 2016,Co-Calculus II,33,DIS,"Kapper,Devin Patrick"
16300,Active,8733,MA,132,11,4159,Fall 2015,Calculus II,31,DIS,"Kapper,Devin Patrick"
16300,Active,8733,MA,132,12,4159,Fall 2015,Calculus II,11,DIS,"Kapper,Devin Patrick"
16300,Active,8733,MA,132,13,4159,Fall 2015,Calculus II,14,DIS,"Kapper,Devin Patrick"
16300,Active,10506,MA,180,1,4152,Spring 2015,Intro College Mathematics,37,LEC,"Kapper,Devin Patrick"
16300,Active,10506,MA,180,11,4152,Spring 2015,Intro College Mathematics,18,DIS,"Kapper,Devin Patrick"
16300,Active,10506,MA,180,12,4152,Spring 2015,Intro College Mathematics,19,DIS,"Kapper,Devin Patrick"
16300,Active,10507,MA,181,1,4189,Fall 2018,Basic Calculus,22,LEC,"Kapper,Devin Patrick"
16300,Active,10507,MA,181,1,4199,Fall 2019,Basic Calculus,27,LEC,"Kapper,Devin Patrick"
16300,Active,10507,MA,181,1,4209,Fall 2020,Basic Calculus,22,LEC,"Kapper,Devin Patrick"
16300,Active,10507,MA,181,11,4189,Fall 2018,Basic Calculus,10,DIS,"Kapper,Devin Patrick"
16300,Active,10507,MA,181,11,4199,Fall 2019,Basic Calculus,6,DIS,"Kapper,Devin Patrick"
16300,Active,10507,MA,181,11,4209,Fall 2020,Basic Calculus,12,DIS,"Kapper,Devin Patrick"
16300,Active,10507,MA,181,12,4189,Fall 2018,Basic Calculus,12,DIS,"Kapper,Devin Patrick"
16300,Active,10507,MA,181,12,4199,Fall 2019,Basic Calculus,21,DIS,"Kapper,Devin Patrick"
16300,Active,10507,MA,181,12,4209,Fall 2020,Basic Calculus,10,DIS,"Kapper,Devin Patrick"
16300,Active,8747,STAT,282,1,4149,Fall 2014,General Statistics,78,LEC,"Kapper,Devin Patrick"
16300,Active,8747,STAT,282,10,4149,Fall 2014,General Statistics,23,LAB,"Kapper,Devin Patrick"
16300,Active,8747,STAT,282,20,4149,Fall 2014,General Statistics,22,LAB,"Kapper,Devin Patrick"
16300,Active,8747,STAT,282,30,4149,Fall 2014,General Statistics,17,LAB,"Kapper,Devin Patrick"
16300,Active,8747,STAT,282,40,4149,Fall 2014,General Statistics,16,LAB,"Kapper,Devin Patrick"
16300,Active,8747,STAT,282,50,4149,Fall 2014,General Statistics,0,LAB,"Kapper,Devin Patrick"
16300,Active,8747,STAT,282,D1,4216,Summer 2021,General Statistics,6,LEC,"Kapper,Devin Patrick"
16300,Active,8747,STAT,282,D11,4216,Summer 2021,General Statistics,6,DIS,"Kapper,Devin Patrick"
16300,Active,11184,STAT,382,1,4192,Spring 2019,Mathematical Statistics,20,LEC,"Kapper,Devin Patrick"
16300,Active,11184,STAT,382,25,4199,Fall 2019,Mathematical Statistics,1,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,1,4192,Spring 2019,Probability and Statistics,73,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,1,4199,Fall 2019,Probability and Statistics,95,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,1,4202,Spring 2020,Probability and Statistics,75,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,1,4212,Spring 2021,Probability and Statistics,40,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,01A,4209,Fall 2020,Probability and Statistics,40,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,01B,4209,Fall 2020,Probability and Statistics,45,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,2,4199,Fall 2019,Probability and Statistics,93,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,2,4202,Spring 2020,Probability and Statistics,41,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,2,4212,Spring 2021,Probability and Statistics,78,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,02A,4209,Fall 2020,Probability and Statistics,39,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,02B,4209,Fall 2020,Probability and Statistics,44,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,3,4202,Spring 2020,Probability and Statistics,73,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,3,4212,Spring 2021,Probability and Statistics,74,LEC,"Kapper,Devin Patrick"
16300,Active,8779,STAT,383,D1,4206,Summer 2020,Probability and Statistics,44,LEC,"Kapper,Devin Patrick"
16300,Active,8819,STAT,488,25,4202,Spring 2020,Statistics Projects,1,IND,"Kapper,Devin Patrick"
16300,Active,8819,STAT,488,25,4212,Spring 2021,Statistics Projects,1,IND,"Kapper,Devin Patrick"
16300,Active,11185,STAT,582,1,4192,Spring 2019,Mathematical Statistics I,5,LEC,"Kapper,Devin Patrick"
16300,Active,10149,MA,42,D1,4172,Spring 2017,Co-Calculus II,35,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,2,4162,Spring 2016,Calculus II,119,LEC,"Martin,Christopher J."
16300,Active,8733,MA,132,4,4162,Spring 2016,Calculus II,84,LEC,"Martin,Christopher J."
16300,Active,8733,MA,132,6,4162,Spring 2016,Calculus II,75,LEC,"Martin,Christopher J."
16300,Active,8732,MA,131,11,4162,Spring 2016,Calculus I,18,DIS,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,11,4192,Spring 2019,Calculus I,24,DIS,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,11,4202,Spring 2020,Calculus I,23,DIS,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,12,4162,Spring 2016,Calculus I,22,DIS,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,12,4192,Spring 2019,Calculus I,15,DIS,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,12,4202,Spring 2020,Calculus I,21,DIS,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,13,4162,Spring 2016,Calculus I,21,DIS,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,13,4192,Spring 2019,Calculus I,16,DIS,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,13,4202,Spring 2020,Calculus I,18,DIS,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,14,4192,Spring 2019,Calculus I,25,DIS,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,14,4202,Spring 2020,Calculus I,23,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,5,4162,Spring 2016,Calculus II,27,LEC,"Morrison,Sara A."
16300,Active,8733,MA,132,3,4162,Spring 2016,Calculus II,51,LEC,"Song,Guohui"
16300,Active,8733,MA,132,7,4162,Spring 2016,Calculus II,18,LEC,"Yao,Guangming"
16300,Active,8733,MA,132,1,4166,Summer 2016,Calculus II,1,LEC,"Skufca,Joseph D"
16300,Active,8732,MA,131,1,4169,Fall 2016,Calculus I,78,LEC,"Almomani,Ahmad Rasheed"
16300,Active,8733,MA,132,01A,4209,Fall 2020,Calculus II,31,LEC,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,01B,4209,Fall 2020,Calculus II,29,LEC,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,2,4169,Fall 2016,Calculus I,85,LEC,"Almomani,Ahmad Rasheed"
16300,Active,8733,MA,132,1,4169,Fall 2016,Calculus II,58,LEC,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,2,4169,Fall 2016,Calculus II,95,LEC,"Kavanagh,Kathleen R"
16300,Active,8732,MA,131,4,4169,Fall 2016,Calculus I,65,LEC,"Martin,Christopher J."
16300,Active,8732,MA,131,5,4169,Fall 2016,Calculus I,82,LEC,"Martin,Christopher J."
16300,Active,8733,MA,132,11,4152,Spring 2015,Calculus II,26,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,11,4159,Fall 2015,Calculus II,31,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,11,4169,Fall 2016,Calculus II,31,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,11,4179,Fall 2017,Calculus II,26,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,11,4189,Fall 2018,Calculus II,30,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,11,4209,Fall 2020,Calculus II,34,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,12,4152,Spring 2015,Calculus II,30,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,12,4159,Fall 2015,Calculus II,11,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,12,4169,Fall 2016,Calculus II,11,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,12,4189,Fall 2018,Calculus II,8,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,12,4209,Fall 2020,Calculus II,16,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,13,4152,Spring 2015,Calculus II,28,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,13,4159,Fall 2015,Calculus II,14,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,13,4169,Fall 2016,Calculus II,16,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,13,4179,Fall 2017,Calculus II,16,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,13,4189,Fall 2018,Calculus II,13,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,13,4209,Fall 2020,Calculus II,10,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,14,4152,Spring 2015,Calculus II,23,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,21,4149,Fall 2014,Calculus II,29,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,21,4159,Fall 2015,Calculus II,30,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,21,4169,Fall 2016,Calculus II,29,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,21,4179,Fall 2017,Calculus II,23,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,21,4189,Fall 2018,Calculus II,29,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,22,4149,Fall 2014,Calculus II,24,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,22,4159,Fall 2015,Calculus II,30,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,22,4169,Fall 2016,Calculus II,23,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,22,4179,Fall 2017,Calculus II,21,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,22,4189,Fall 2018,Calculus II,24,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,23,4149,Fall 2014,Calculus II,23,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,23,4159,Fall 2015,Calculus II,22,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,23,4169,Fall 2016,Calculus II,17,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,23,4179,Fall 2017,Calculus II,15,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,23,4189,Fall 2018,Calculus II,13,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,24,4149,Fall 2014,Calculus II,16,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,24,4159,Fall 2015,Calculus II,27,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,24,4169,Fall 2016,Calculus II,21,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,24,4179,Fall 2017,Calculus II,18,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,24,4189,Fall 2018,Calculus II,16,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,30,4169,Fall 2016,Calculus II,26,DIS,"Kavanagh,Kathleen R"
16300,Active,8733,MA,132,31,4169,Fall 2016,Calculus II,17,DIS,"Kavanagh,Kathleen R"
16300,Active,10518,MA,230,1,4152,Spring 2015,3-D Space/Projective Geometry,5,LEC,"Kavanagh,Kathleen R"
16300,Active,10518,MA,230,1,4162,Spring 2016,3-D Space/Projective Geometry,4,LEC,"Kavanagh,Kathleen R"
16300,Active,10518,MA,230,1,4202,Spring 2020,3-D Space/Projective Geometry,5,LEC,"Kavanagh,Kathleen R"
16300,Active,10518,MA,230,11,4152,Spring 2015,3-D Space/Projective Geometry,5,DIS,"Kavanagh,Kathleen R"
16300,Active,10518,MA,230,11,4162,Spring 2016,3-D Space/Projective Geometry,4,DIS,"Kavanagh,Kathleen R"
16300,Active,10518,MA,230,11,4202,Spring 2020,3-D Space/Projective Geometry,5,DIS,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,1,4199,Fall 2019,Calculus III,94,LEC,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,3,4199,Fall 2019,Calculus III,90,LEC,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,11,4199,Fall 2019,Calculus III,26,DIS,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,12,4199,Fall 2019,Calculus III,27,DIS,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,13,4199,Fall 2019,Calculus III,28,DIS,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,14,4199,Fall 2019,Calculus III,28,DIS,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,15,4199,Fall 2019,Calculus III,26,DIS,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,16,4199,Fall 2019,Calculus III,28,DIS,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,17,4199,Fall 2019,Calculus III,23,DIS,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,18,4199,Fall 2019,Calculus III,26,DIS,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,19,4199,Fall 2019,Calculus III,27,DIS,"Kavanagh,Kathleen R"
16300,Active,8742,MA,231,21,4199,Fall 2019,Calculus III,27,DIS,"Kavanagh,Kathleen R"
16300,Active,12864,MA,277,1,4189,Fall 2018,Elementary Numerical Methods,12,LEC,"Kavanagh,Kathleen R"
16300,Active,12864,MA,277,1,4209,Fall 2020,Elementary Numerical Methods,8,LEC,"Kavanagh,Kathleen R"
16300,Active,8776,MA,377,1,4149,Fall 2014,Numerical Methods,41,LEC,"Kavanagh,Kathleen R"
16300,Active,8776,MA,377,10,4149,Fall 2014,Numerical Methods,41,LAB,"Kavanagh,Kathleen R"
16300,Active,8776,MA,377,75,4166,Summer 2016,Numerical Methods,1,LEC,"Kavanagh,Kathleen R"
16300,Active,8782,MA,401,75,4149,Fall 2014,Directed Study in Mathematics,0,IND,"Kavanagh,Kathleen R"
16300,Active,8782,MA,401,75,4152,Spring 2015,Directed Study in Mathematics,4,IND,"Kavanagh,Kathleen R"
16300,Active,8782,MA,401,75,4159,Fall 2015,Directed Study in Mathematics,0,IND,"Kavanagh,Kathleen R"
16300,Active,8782,MA,401,75,4162,Spring 2016,Directed Study in Mathematics,0,IND,"Kavanagh,Kathleen R"
16300,Active,8782,MA,401,75,4169,Fall 2016,Directed Study in Mathematics,0,IND,"Kavanagh,Kathleen R"
16300,Active,8782,MA,401,75,4172,Spring 2017,Directed Study in Mathematics,1,IND,"Kavanagh,Kathleen R"
16300,Active,8786,MA,405,5,4192,Spring 2019,Directed Study in Applied Math,5,RSC,"Kavanagh,Kathleen R"
16300,Active,8786,MA,405,5,4202,Spring 2020,Directed Study in Applied Math,0,RSC,"Kavanagh,Kathleen R"
16300,Active,8786,MA,405,5,4212,Spring 2021,Directed Study in Applied Math,0,RSC,"Kavanagh,Kathleen R"
16300,Active,8786,MA,405,5,4222,Spring 2022,Directed Study in Applied Math,0,RSC,"Kavanagh,Kathleen R"
16300,Active,8804,MA,431,75,4149,Fall 2014,Math Course Assistance,2,IND,"Kavanagh,Kathleen R"
16300,Active,8804,MA,431,75,4152,Spring 2015,Math Course Assistance,7,IND,"Kavanagh,Kathleen R"
16300,Active,8804,MA,431,75,4159,Fall 2015,Math Course Assistance,0,IND,"Kavanagh,Kathleen R"
16300,Active,8804,MA,431,75,4162,Spring 2016,Math Course Assistance,2,IND,"Kavanagh,Kathleen R"
16300,Active,8804,MA,431,75,4169,Fall 2016,Math Course Assistance,2,IND,"Kavanagh,Kathleen R"
16300,Active,8804,MA,431,75,4172,Spring 2017,Math Course Assistance,3,IND,"Kavanagh,Kathleen R"
16300,Active,8804,MA,431,75,4179,Fall 2017,Math Course Assistance,2,IND,"Kavanagh,Kathleen R"
16300,Active,8804,MA,431,75,4189,Fall 2018,Math Course Assistance,0,IND,"Kavanagh,Kathleen R"
16300,Active,8804,MA,431,75,4199,Fall 2019,Math Course Assistance,0,IND,"Kavanagh,Kathleen R"
16300,Active,8804,MA,431,75,4209,Fall 2020,Math Course Assistance,0,IND,"Kavanagh,Kathleen R"
16300,Active,8804,MA,431,75,4219,Fall 2021,Math Course Assistance,0,IND,"Kavanagh,Kathleen R"
16300,Active,11187,MA,451,1,4152,Spring 2015,Intro to Mathematical Research,16,LEC,"Kavanagh,Kathleen R"
16300,Active,11187,MA,451,1,4162,Spring 2016,Intro to Mathematical Research,18,LEC,"Kavanagh,Kathleen R"
16300,Active,11187,MA,451,1,4172,Spring 2017,Intro to Mathematical Research,12,LEC,"Kavanagh,Kathleen R"
16300,Active,11187,MA,451,1,4192,Spring 2019,Intro to Mathematical Research,10,LEC,"Kavanagh,Kathleen R"
16300,Active,11187,MA,451,1,4202,Spring 2020,Intro to Mathematical Research,14,LEC,"Kavanagh,Kathleen R"
16300,Active,11187,MA,451,1,4212,Spring 2021,Intro to Mathematical Research,8,LEC,"Kavanagh,Kathleen R"
16300,Active,11187,MA,451,1,4222,Spring 2022,Intro to Mathematical Research,0,LEC,"Kavanagh,Kathleen R"
16300,Active,11187,MA,451,75,4179,Fall 2017,Intro to Mathematical Research,2,LEC,"Kavanagh,Kathleen R"
16300,Active,11187,MA,451,75,4189,Fall 2018,Intro to Mathematical Research,0,LEC,"Kavanagh,Kathleen R"
16300,Active,11187,MA,451,75,4199,Fall 2019,Intro to Mathematical Research,0,LEC,"Kavanagh,Kathleen R"
16300,Active,11187,MA,451,75,4209,Fall 2020,Intro to Mathematical Research,0,LEC,"Kavanagh,Kathleen R"
16300,Active,11186,MA,453,1,4152,Spring 2015,Intro to Math Instruction,8,LEC,"Kavanagh,Kathleen R"
16300,Active,11186,MA,453,1,4162,Spring 2016,Intro to Math Instruction,2,LEC,"Kavanagh,Kathleen R"
16300,Active,11186,MA,453,1,4172,Spring 2017,Intro to Math Instruction,5,LEC,"Kavanagh,Kathleen R"
16300,Active,11186,MA,453,1,4192,Spring 2019,Intro to Math Instruction,8,LEC,"Kavanagh,Kathleen R"
16300,Active,11186,MA,453,1,4202,Spring 2020,Intro to Math Instruction,6,LEC,"Kavanagh,Kathleen R"
16300,Active,11186,MA,453,1,4212,Spring 2021,Intro to Math Instruction,7,LEC,"Kavanagh,Kathleen R"
16300,Active,11186,MA,453,1,4222,Spring 2022,Intro to Math Instruction,0,LEC,"Kavanagh,Kathleen R"
16300,Active,8822,MA,497,75,4149,Fall 2014,Undergraduate Research,1,IND,"Kavanagh,Kathleen R"
16300,Active,8822,MA,497,75,4152,Spring 2015,Undergraduate Research,0,IND,"Kavanagh,Kathleen R"
16300,Active,8822,MA,497,75,4159,Fall 2015,Undergraduate Research,0,IND,"Kavanagh,Kathleen R"
16300,Active,8822,MA,497,75,4162,Spring 2016,Undergraduate Research,0,IND,"Kavanagh,Kathleen R"
16300,Active,8822,MA,497,75,4169,Fall 2016,Undergraduate Research,2,IND,"Kavanagh,Kathleen R"
16300,Active,8822,MA,497,75,4172,Spring 2017,Undergraduate Research,0,IND,"Kavanagh,Kathleen R"
16300,Active,8822,MA,497,75,4179,Fall 2017,Undergraduate Research,1,RSC,"Kavanagh,Kathleen R"
16300,Active,8822,MA,497,75,4189,Fall 2018,Undergraduate Research,0,RSC,"Kavanagh,Kathleen R"
